  219.86  220.86  221.86  222.86  223.86  224.86  225.86  226.86  227.86  228.86
  229.86  230.86  231.86  232.86  233.86  234.86  235.86  236.86  237.86  238.85
  239.85  240.85  241.85  242.85  243.85  244.84  245.84  246.84  247.84  248.83
  249.83  250.83  251.83  252.82  253.82  254.82  255.82  256.81  257.81  258.81
  259.80  260.80  261.80  262.79  263.79  264.78  265.78  266.78  267.77  268.77
  269.76  270.76  271.76  272.75  273.75  274.74  275.74  276.73  277.73  278.72
  279.72  280.71  281.71  282.70  283.70  284.69  285.69  286.68  287.68  288.67
  289.67  290.66  291.66  292.65  293.65  294.64  295.64  296.63  297.62  298.62
  299.61  300.61  301.60  302.60  303.59  304.59  305.58  306.57  307.57  308.56
  309.56  310.55  311.54  312.54  313.53  314.53  315.52  316.51  317.51  318.50
  319.50  320.49  321.48  322.48  323.47  324.46  325.45  326.45  327.44  328.43
  329.43  330.42  331.41  332.40  333.40  334.39  335.38  336.38  337.37  338.36
  339.36  340.35  341.34  342.34  343.33  344.32  345.32  346.31  347.30  348.30
  349.29  350.28  351.28  352.27  353.27  354.26  355.25  356.25  357.24  358.24
  359.23    0.22    1.22    2.21    3.21    4.20    5.20    6.19    7.19    8.18
    9.18   10.17   11.17   12.16   13.16   14.15   15.15   16.14   17.14   18.13
   19.13   20.13   21.12   22.12   23.11   24.11   25.11   26.10   27.10   28.10
   29.09   30.09   31.09   32.09   33.08   34.08   35.08   36.08   37.07   38.07
   39.07   40.07   41.07   42.07   43.06   44.06   45.06   46.06   47.06   48.06
   49.06   50.06   51.06   52.06   53.06   54.06   55.06   56.06   57.06   58.06
   59.06   60.06   61.06   62.06   63.07   64.07   65.07   66.07   67.07   68.08
   69.08   70.08   71.08   72.08   73.09   74.09   75.09   76.10   77.10   78.10
   79.11   80.11   81.11   82.12   83.12   84.13   85.13   86.14   87.14   88.15
   89.15   90.16   91.16   92.17   93.17   94.18   95.18   96.19   97.19   98.20
   99.21  100.21  101.22  102.22  103.23  104.24  105.24  106.25  107.26  108.26
  109.27  110.28  111.28  112.29  113.30  114.31  115.31  116.32  117.33  118.34
  119.34  120.35  121.36  122.37  123.37  124.38  125.39  126.40  127.41  128.41
  129.42  130.43  131.44  132.45  133.45  134.46  135.47  136.48  137.49  138.50
  139.50  140.51  141.52  142.53  143.54  144.55  145.55  146.56  147.57  148.58
  149.59  150.59  151.60  152.61  153.62  154.63  155.63  156.64  157.65  158.66
  159.66  160.67  161.68  162.69  163.69  164.70  165.71  166.72  167.72  168.73
  169.74  170.74  171.75  172.76  173.76  174.77  175.78  176.78  177.79  178.79
  179.80  180.81  181.81  182.82  183.82  184.83  185.83  186.84  187.84  188.85
  189.85  190.86  191.86  192.87  193.87  194.88  195.88  196.89  197.89  198.89
  199.90  200.90  201.90  202.91  203.91  204.91  205.92  206.92  207.92  208.92
  209.92  210.93  211.93  212.93  213.93  214.93  215.94  216.94  217.94  218.94
  219.94  220.94  221.94  222.94  223.94  224.94  225.94  226.94  227.94  228.94
  229.94  230.94  231.94  232.94  233.94  234.94  235.93  236.93  237.93  238.93
  239.93  240.93  241.92  242.92  243.92  244.92  245.91  246.91  247.91  248.91
  249.90  250.90  251.90  252.89  253.89  254.89  255.88  256.88  257.87  258.87
  259.87  260.86  261.86  262.85  263.85  264.84  265.84  266.83  267.83  268.82
  269.82  270.81  271.81  272.80  273.80  274.79  275.79  276.78  277.78  278.77
  279.76  280.76  281.75  282.75  283.74  284.73  285.73  286.72  287.72  288.71
  289.70  290.70  291.69  292.68  293.68  294.67  295.66  296.66  297.65  298.64
  299.64  300.63  301.62  302.62  303.61  304.60  305.60  306.59  307.58  308.57
  309.57  310.56  311.55  312.55  313.54  314.53  315.52  316.52  317.51  318.50
  319.50  320.49  321.48  322.47  323.46  324.45  325.45  326.44  327.43  328.42
  329.41  330.40  331.40  332.39  333.38  334.37  335.36  336.35  337.35  338.34
  339.33  340.32  341.31  342.31  343.30  344.29  345.28  346.27  347.27  348.26
  349.25  350.24  351.24  352.23  353.22  354.21  355.21  356.20  357.19  358.19
  359.18    0.17    1.17    2.16    3.15    4.15    5.14    6.13    7.13    8.12
    9.11   10.11   11.10   12.10   13.09   14.09   15.08   16.07   17.07   18.06
   19.06   20.05   21.05   22.05   23.04   24.04   25.03   26.03   27.02   28.02
   29.02   30.01   31.01   32.01   33.00   34.00   35.00   35.99   36.99   37.99
   38.99   39.99   40.98   41.98   42.98   43.98   44.98   45.98   46.98   47.97
   48.97   49.97   50.97   51.97   52.97   53.97   54.97   55.97   56.97   57.97
   58.98   59.98   60.98   61.98   62.98   63.98   64.98   65.99   66.99   67.99
   68.99   70.00   71.00   72.00   73.01   74.01   75.01   76.02   77.02   78.03
   79.03   80.03   81.04   82.04   83.05   84.05   85.06   86.06   87.07   88.08
   89.08   90.09   91.09   92.10   93.11   94.11   95.12   96.13   97.13   98.14
   99.15  100.15  101.16  102.17  103.18  104.18  105.19  106.20  107.21  108.22
  109.22  110.23  111.24  112.25  113.26  114.27  115.28  116.29  117.29  118.30
  119.31  120.32  121.33  122.34  123.35  124.36  125.37  126.38  127.39  128.40
